datetime,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Dew Point,Relative Humidity,Solar Zenith Angle,Requested Year,date,Cluster_Label,GHI_Filtered
2023-05-18 12:30:00,2023,5,18,12,30,57,57,0,1.4,18.2,6,7.4,49.19,21.29,2023,2023-05-18,Gunesli,238.82683982683952
2023-05-18 13:00:00,2023,5,18,13,0,531,339,211,1.3,17.9,7,7.7,51.27,24.19,2023,2023-05-18,Gunesli,389.27272727272685
2023-05-18 13:30:00,2023,5,18,13,30,791,333,520,1.2,17.4,8,7.7,52.9,28.28,2023,2023-05-18,Gunesli,550.493506493506
2023-05-18 14:00:00,2023,5,18,14,0,542,370,205,1.1,16.9,7,7.9,55.51,33.1,2023,2023-05-18,Gunesli,677.7965367965361
2023-05-18 14:30:00,2023,5,18,14,30,606,350,327,1.2,16.4,3,7.9,57.3,38.35,2023,2023-05-18,Gunesli,704.9134199134191
2023-05-18 15:00:00,2023,5,18,15,0,668,201,648,1.2,15.8,0,8.2,60.63,43.87,2023,2023-05-18,Gunesli,581.4935064935058
2023-05-18 15:30:00,2023,5,18,15,30,597,197,616,1.5,15.4,8,8.2,62.2,49.53,2023,2023-05-18,Gunesli,438.58441558441507
2023-05-18 16:00:00,2023,5,18,16,0,245,186,103,1.8,15.0,7,8.5,65.27,55.27,2023,2023-05-18,Gunesli,341.411255411255
2023-05-18 16:30:00,2023,5,18,16,30,98,94,8,2.1,14.4,7,8.5,67.83,61.03,2023,2023-05-18,Gunesli,219.61038961038935
2023-05-18 17:00:00,2023,5,18,17,0,97,88,24,2.4,13.8,7,8.9,72.53,66.77,2023,2023-05-18,Gunesli,115.11255411255395
2023-05-18 17:30:00,2023,5,18,17,30,143,80,210,2.5,13.1,7,9.0,75.99,72.45,2023,2023-05-18,Gunesli,87.20779220779161
2023-05-18 18:00:00,2023,5,18,18,0,98,72,127,2.5,12.3,7,9.4,82.48,78.03,2023,2023-05-18,Gunesli,71.59956709956691
2023-05-18 18:30:00,2023,5,18,18,30,18,18,0,2.5,11.9,7,9.4,84.67,83.47,2023,2023-05-18,Gunesli,49.48484848484884
2023-05-18 19:00:00,2023,5,18,19,0,5,5,0,2.5,11.4,5,9.6,88.64,88.61,2023,2023-05-18,Gunesli,2.0606060606066876
2023-05-19 05:00:00,2023,5,19,5,0,2,2,0,1.3,8.3,4,6.4,87.85,87.64,2023,2023-05-19,Kapali,5.666666666666667
2023-05-19 05:30:00,2023,5,19,5,30,7,7,0,1.6,8.8,4,6.4,85.04,82.41,2023,2023-05-19,Kapali,12.75
2023-05-19 06:00:00,2023,5,19,6,0,8,8,0,1.8,9.3,4,6.7,84.08,76.94,2023,2023-05-19,Kapali,19.8
2023-05-19 06:30:00,2023,5,19,6,30,34,34,0,2.1,10.0,4,6.8,80.24,71.33,2023,2023-05-19,Kapali,27.8
2023-05-19 07:00:00,2023,5,19,7,0,48,48,0,2.4,10.6,4,6.8,77.27,65.64,2023,2023-05-19,Kapali,38.0
2023-05-19 07:30:00,2023,5,19,7,30,42,42,0,2.5,11.3,4,6.8,73.77,59.89,2023,2023-05-19,Kapali,47.0
2023-05-19 08:00:00,2023,5,19,8,0,58,58,0,2.5,12.0,4,6.3,68.34,54.12,2023,2023-05-19,Kapali,51.8
2023-05-19 08:30:00,2023,5,19,8,30,53,53,0,2.6,12.7,4,6.3,65.27,48.39,2023,2023-05-19,Kapali,70.6
2023-05-19 09:00:00,2023,5,19,9,0,58,58,0,2.7,13.4,4,6.0,60.85,42.73,2023,2023-05-19,Kapali,85.2
2023-05-19 09:30:00,2023,5,19,9,30,142,142,0,2.8,14.1,4,6.0,58.15,37.25,2023,2023-05-19,Kapali,94.2
2023-05-19 10:00:00,2023,5,19,10,0,115,115,0,2.9,14.7,4,5.8,55.31,32.04,2023,2023-05-19,Kapali,100.0
2023-05-19 10:30:00,2023,5,19,10,30,103,103,0,3.0,15.0,4,5.8,54.25,27.31,2023,2023-05-19,Kapali,103.2
2023-05-19 11:00:00,2023,5,19,11,0,82,82,0,3.1,15.4,4,5.9,53.03,23.38,2023,2023-05-19,Kapali,94.0
2023-05-19 11:30:00,2023,5,19,11,30,74,74,0,3.1,15.5,4,5.9,52.69,20.73,2023,2023-05-19,Kapali,104.8
2023-05-19 12:00:00,2023,5,19,12,0,96,96,0,3.1,15.7,4,6.0,52.42,19.89,2023,2023-05-19,Kapali,144.2
2023-05-19 12:30:00,2023,5,19,12,30,169,169,0,3.0,15.7,4,6.0,52.42,21.08,2023,2023-05-19,Kapali,159.2
2023-05-19 13:00:00,2023,5,19,13,0,300,298,2,3.0,15.6,4,6.1,53.03,24.0,2023,2023-05-19,Kapali,169.2
2023-05-19 13:30:00,2023,5,19,13,30,157,157,0,2.9,15.4,4,6.1,53.71,28.11,2023,2023-05-19,Kapali,176.4
2023-05-19 14:00:00,2023,5,19,14,0,124,124,0,2.9,15.2,4,6.1,54.42,32.94,2023,2023-05-19,Kapali,165.4
2023-05-19 14:30:00,2023,5,19,14,30,132,132,0,2.8,14.8,4,6.1,55.83,38.2,2023,2023-05-19,Kapali,128.2
2023-05-19 15:00:00,2023,5,19,15,0,114,114,0,2.8,14.4,4,6.0,57.06,43.73,2023,2023-05-19,Kapali,118.0
2023-05-19 15:30:00,2023,5,19,15,30,114,114,0,2.7,13.9,4,6.0,58.93,49.4,2023,2023-05-19,Kapali,121.4
2023-05-19 16:00:00,2023,5,19,16,0,106,106,0,2.6,13.4,5,6.0,60.82,55.14,2023,2023-05-19,Kapali,111.8
2023-05-19 16:30:00,2023,5,19,16,30,141,140,3,2.4,12.8,5,6.0,63.32,60.89,2023,2023-05-19,Kapali,126.4
2023-05-19 17:00:00,2023,5,19,17,0,84,84,1,2.2,12.3,5,6.1,65.82,66.63,2023,2023-05-19,Kapali,129.4
2023-05-19 17:30:00,2023,5,19,17,30,187,152,114,1.8,11.6,5,6.1,68.92,72.31,2023,2023-05-19,Kapali,115.2
2023-05-19 18:00:00,2023,5,19,18,0,129,117,56,1.4,10.9,4,6.6,75.02,77.89,2023,2023-05-19,Kapali,88.2
2023-05-19 18:30:00,2023,5,19,18,30,35,34,12,1.3,10.4,8,6.6,77.56,83.32,2023,2023-05-19,Kapali,89.25
2023-05-19 19:00:00,2023,5,19,19,0,6,6,0,1.2,9.9,7,6.7,80.24,88.47,2023,2023-05-19,Kapali,56.666666666666664
2023-05-20 05:00:00,2023,5,20,5,0,22,17,112,2.0,8.5,0,5.0,78.72,87.52,2023,2023-05-20,Gunesli,16.848484848485004
2023-05-20 05:30:00,2023,5,20,5,30,69,46,175,2.2,9.5,0,5.0,73.6,82.29,2023,2023-05-20,Gunesli,74.10606060606068
2023-05-20 06:00:00,2023,5,20,6,0,139,94,198,2.4,10.5,3,5.3,69.96,76.82,2023,2023-05-20,Gunesli,146.71428571428575
2023-05-20 06:30:00,2023,5,20,6,30,232,155,239,2.2,11.8,8,5.3,64.28,71.22,2023,2023-05-20,Gunesli,229.90043290043295
2023-05-20 07:00:00,2023,5,20,7,0,320,195,301,2.0,13.2,8,5.7,60.54,65.52,2023,2023-05-20,Gunesli,318.8917748917745
2023-05-20 07:30:00,2023,5,20,7,30,428,217,420,1.8,14.3,8,5.7,56.37,59.78,2023,2023-05-20,Gunesli,400.92207792207745
2023-05-20 08:00:00,2023,5,20,8,0,489,255,398,1.7,15.4,8,5.9,53.03,54.01,2023,2023-05-20,Gunesli,488.51948051947994
2023-05-20 08:30:00,2023,5,20,8,30,554,280,411,1.7,16.2,8,5.9,50.39,48.27,2023,2023-05-20,Gunesli,580.1645021645015
2023-05-20 09:00:00,2023,5,20,9,0,648,302,470,1.7,17.0,8,6.1,48.69,42.62,2023,2023-05-20,Gunesli,675.5281385281377
2023-05-20 09:30:00,2023,5,20,9,30,788,218,715,1.8,17.6,0,6.1,46.88,37.12,2023,2023-05-20,Gunesli,786.1688311688303
2023-05-20 10:00:00,2023,5,20,10,0,864,165,823,1.9,18.2,0,6.4,46.12,31.9,2023,2023-05-20,Gunesli,884.2597402597393
2023-05-20 10:30:00,2023,5,20,10,30,914,169,837,2.1,18.5,0,6.4,45.27,27.15,2023,2023-05-20,Gunesli,901.7662337662327
2023-05-20 11:00:00,2023,5,20,11,0,928,236,753,2.3,18.8,0,6.6,44.97,23.2,2023,2023-05-20,Gunesli,790.5627705627696
2023-05-20 11:30:00,2023,5,20,11,30,697,424,291,2.4,18.9,6,6.6,44.69,20.53,2023,2023-05-20,Gunesli,604.8658008658001
2023-05-20 12:00:00,2023,5,20,12,0,349,323,28,2.6,18.9,6,6.7,44.84,19.68,2023,2023-05-20,Gunesli,455.2294372294367
2023-05-20 12:30:00,2023,5,20,12,30,125,125,0,2.7,18.8,6,6.7,45.12,20.88,2023,2023-05-20,Gunesli,320.49783549783507
2023-05-20 13:00:00,2023,5,20,13,0,267,260,8,2.7,18.7,7,6.6,45.37,23.82,2023,2023-05-20,Gunesli,281.80519480519445
2023-05-20 13:30:00,2023,5,20,13,30,484,435,56,2.7,18.5,6,6.6,45.93,27.94,2023,2023-05-20,Gunesli,335.6969696969693
2023-05-20 14:00:00,2023,5,20,14,0,374,353,25,2.7,18.4,6,6.5,45.81,32.78,2023,2023-05-20,Gunesli,428.09956709956657
2023-05-20 14:30:00,2023,5,20,14,30,557,381,224,2.4,18.2,7,6.5,46.38,38.06,2023,2023-05-20,Gunesli,505.64069264069207
2023-05-20 15:00:00,2023,5,20,15,0,467,378,123,2.2,18.0,7,6.3,46.34,43.59,2023,2023-05-20,Gunesli,472.2380952380947
2023-05-20 15:30:00,2023,5,20,15,30,429,325,160,1.6,17.7,7,6.3,47.22,49.26,2023,2023-05-20,Gunesli,414.11688311688266
2023-05-20 16:00:00,2023,5,20,16,0,402,270,230,1.0,17.3,7,6.1,47.69,55.0,2023,2023-05-20,Gunesli,368.2554112554108
2023-05-20 16:30:00,2023,5,20,16,30,182,151,64,0.9,16.6,8,6.1,49.85,60.76,2023,2023-05-20,Gunesli,291.4502164502161
2023-05-20 17:00:00,2023,5,20,17,0,271,171,250,0.8,16.0,8,7.0,55.01,66.5,2023,2023-05-20,Gunesli,239.3722943722941
2023-05-20 17:30:00,2023,5,20,17,30,203,130,237,1.1,15.0,8,7.0,58.64,72.18,2023,2023-05-20,Gunesli,190.54978354978363
2023-05-20 18:00:00,2023,5,20,18,0,153,94,279,1.3,13.9,8,8.2,68.69,77.75,2023,2023-05-20,Gunesli,138.80447330447345
2023-05-20 18:30:00,2023,5,20,18,30,66,59,63,1.7,13.2,7,8.2,71.88,83.18,2023,2023-05-20,Gunesli,80.1919191919194
2023-05-20 19:00:00,2023,5,20,19,0,12,12,1,2.1,12.5,8,7.1,69.67,88.33,2023,2023-05-20,Gunesli,10.76767676767696
2023-05-21 05:00:00,2023,5,21,5,0,20,17,58,1.7,9.6,5,3.7,66.65,87.4,2023,2023-05-21,Kaotik,38.62786829501373
2023-05-21 05:30:00,2023,5,21,5,30,93,46,343,1.9,10.7,0,3.7,62.01,82.17,2023,2023-05-21,Kaotik,105.26522640706723
2023-05-21 06:00:00,2023,5,21,6,0,182,68,497,2.1,11.8,0,4.4,60.5,76.71,2023,2023-05-21,Kaotik,179.39269040973926
2023-05-21 06:30:00,2023,5,21,6,30,280,83,607,2.3,12.9,0,4.4,56.3,71.11,2023,2023-05-21,Kaotik,266.4754219875291
2023-05-21 07:00:00,2023,5,21,7,0,383,97,688,2.5,14.0,0,4.2,51.54,65.42,2023,2023-05-21,Kaotik,369.5025170009923
2023-05-21 07:30:00,2023,5,21,7,30,485,107,748,2.6,15.1,0,4.2,48.02,59.67,2023,2023-05-21,Kaotik,477.02294221594747
2023-05-21 08:00:00,2023,5,21,8,0,583,115,794,2.7,16.2,0,2.5,39.82,53.91,2023,2023-05-21,Kaotik,584.105780873864
2023-05-21 08:30:00,2023,5,21,8,30,675,122,829,3.0,16.9,0,2.5,38.09,48.17,2023,2023-05-21,Kaotik,684.8031276361376
2023-05-21 09:00:00,2023,5,21,9,0,759,128,856,3.2,17.7,0,1.1,32.71,42.5,2023,2023-05-21,Kaotik,770.4314093243879
2023-05-21 09:30:00,2023,5,21,9,30,833,132,878,3.2,18.1,0,1.1,31.86,37.0,2023,2023-05-21,Kaotik,834.7934945644444
2023-05-21 10:00:00,2023,5,21,10,0,896,136,894,3.3,18.6,0,0.7,30.01,31.77,2023,2023-05-21,Kaotik,894.5571381206984
2023-05-21 10:30:00,2023,5,21,10,30,948,134,914,3.3,18.9,0,0.7,29.45,27.0,2023,2023-05-21,Kaotik,945.1921574079091
2023-05-21 11:00:00,2023,5,21,11,0,986,127,933,3.2,19.2,0,0.6,28.81,23.03,2023,2023-05-21,Kaotik,972.2395229018281
2023-05-21 11:30:00,2023,5,21,11,30,974,167,861,3.0,19.4,0,0.6,28.45,20.34,2023,2023-05-21,Kaotik,976.0213935337363
2023-05-21 12:00:00,2023,5,21,12,0,854,294,594,2.9,19.5,7,0.7,28.42,19.47,2023,2023-05-21,Kaotik,879.6253634570376
2023-05-21 12:30:00,2023,5,21,12,30,959,196,816,2.7,19.6,0,0.7,28.24,20.68,2023,2023-05-21,Kaotik,927.6901748001668
2023-05-21 13:00:00,2023,5,21,13,0,856,300,607,2.5,19.7,7,0.8,28.17,23.63,2023,2023-05-21,Kaotik,856.6999739843133
2023-05-21 13:30:00,2023,5,21,13,30,727,421,346,2.4,19.6,7,0.8,28.35,27.77,2023,2023-05-21,Kaotik,757.4790056771963
2023-05-21 14:00:00,2023,5,21,14,0,766,299,555,2.2,19.6,7,0.9,28.6,32.63,2023,2023-05-21,Kaotik,760.2481145357583
2023-05-21 14:30:00,2023,5,21,14,30,756,246,647,2.1,19.4,8,0.9,28.96,37.92,2023,2023-05-21,Kaotik,736.6624138947527
2023-05-21 15:00:00,2023,5,21,15,0,688,216,650,1.9,19.3,8,1.2,29.73,43.46,2023,2023-05-21,Kaotik,685.6144986670795
2023-05-21 15:30:00,2023,5,21,15,30,555,271,434,1.7,19.0,8,1.2,30.29,49.13,2023,2023-05-21,Kaotik,574.5265911624826
2023-05-21 16:00:00,2023,5,21,16,0,513,152,628,1.5,18.7,0,2.0,32.76,54.87,2023,2023-05-21,Kaotik,506.76348087609665
2023-05-21 16:30:00,2023,5,21,16,30,429,160,549,1.2,18.2,0,2.0,33.76,60.63,2023,2023-05-21,Kaotik,439.31832854025237
2023-05-21 17:00:00,2023,5,21,17,0,369,90,696,0.9,17.7,0,4.1,40.42,66.37,2023,2023-05-21,Kaotik,354.21375686086543
2023-05-21 17:30:00,2023,5,21,17,30,266,82,597,0.7,16.9,0,4.1,42.51,72.04,2023,2023-05-21,Kaotik,252.59068788066338
2023-05-21 18:00:00,2023,5,21,18,0,166,69,451,0.5,16.1,0,6.4,52.51,77.62,2023,2023-05-21,Kaotik,163.4767633143137
2023-05-21 18:30:00,2023,5,21,18,30,80,46,280,0.6,15.4,0,6.4,54.91,83.04,2023,2023-05-21,Kaotik,83.48534119167152
2023-05-21 19:00:00,2023,5,21,19,0,15,14,42,0.6,14.8,0,3.5,46.64,88.2,2023,2023-05-21,Kaotik,34.79334084088002
2023-05-22 05:00:00,2023,5,22,5,0,24,19,112,1.3,8.6,0,2.3,64.44,87.28,2023,2023-05-22,Kaotik,37.00790038215463
2023-05-22 05:30:00,2023,5,22,5,30,91,50,296,1.6,10.9,0,2.3,55.18,82.06,2023,2023-05-22,Kaotik,101.57771791839808
2023-05-22 06:00:00,2023,5,22,6,0,178,76,440,2.0,13.2,0,3.0,50.17,76.6,2023,2023-05-22,Kaotik,174.9313146650365
2023-05-22 06:30:00,2023,5,22,6,30,274,96,548,1.8,15.0,0,3.1,44.66,71.01,2023,2023-05-22,Kaotik,263.50098593923906
2023-05-22 07:00:00,2023,5,22,7,0,374,112,628,1.5,16.8,0,2.4,37.98,65.32,2023,2023-05-22,Kaotik,365.79173022232504
2023-05-22 07:30:00,2023,5,22,7,30,475,126,689,1.7,18.0,0,2.4,35.22,59.57,2023,2023-05-22,Kaotik,470.8771273308588
2023-05-22 08:00:00,2023,5,22,8,0,572,138,735,1.9,19.2,0,2.1,32.08,53.81,2023,2023-05-22,Kaotik,572.7040565185275
2023-05-22 08:30:00,2023,5,22,8,30,662,146,772,2.2,19.9,0,2.1,30.72,48.06,2023,2023-05-22,Kaotik,664.2939496310127
2023-05-22 09:00:00,2023,5,22,9,0,732,193,730,2.4,20.5,0,2.4,30.08,42.4,2023,2023-05-22,Kaotik,743.9641486530611
2023-05-22 09:30:00,2023,5,22,9,30,801,212,736,2.5,21.1,0,2.4,29.0,36.89,2023,2023-05-22,Kaotik,805.3594056392951
2023-05-22 10:00:00,2023,5,22,10,0,880,167,838,2.6,21.6,0,2.7,28.78,31.64,2023,2023-05-22,Kaotik,864.9100588462375
2023-05-22 10:30:00,2023,5,22,10,30,921,187,823,2.6,21.9,0,2.7,28.25,26.86,2023,2023-05-22,Kaotik,919.8893033764144
2023-05-22 11:00:00,2023,5,22,11,0,946,213,795,2.6,22.3,0,2.9,28.03,22.87,2023,2023-05-22,Kaotik,953.8314423249655
2023-05-22 11:30:00,2023,5,22,11,30,962,237,772,2.5,22.5,0,2.9,27.69,20.15,2023,2023-05-22,Kaotik,967.8066865260118
2023-05-22 12:00:00,2023,5,22,12,0,970,220,795,2.4,22.7,0,3.1,27.68,19.28,2023,2023-05-22,Kaotik,969.9149253595391
2023-05-22 12:30:00,2023,5,22,12,30,960,220,790,2.3,22.8,0,3.1,27.52,20.49,2023,2023-05-22,Kaotik,956.8523310319969
2023-05-22 13:00:00,2023,5,22,13,0,932,227,768,2.1,22.8,0,3.2,27.71,23.46,2023,2023-05-22,Kaotik,923.1227251972625
2023-05-22 13:30:00,2023,5,22,13,30,868,293,649,2.0,22.7,0,3.2,27.88,27.61,2023,2023-05-22,Kaotik,868.5992519336601
2023-05-22 14:00:00,2023,5,22,14,0,767,445,382,1.8,22.5,3,3.1,28.1,32.48,2023,2023-05-22,Kaotik,752.9331087311758
2023-05-22 14:30:00,2023,5,22,14,30,565,444,153,1.6,22.2,6,3.1,28.61,37.78,2023,2023-05-22,Kaotik,570.2038348293319
2023-05-22 15:00:00,2023,5,22,15,0,435,392,59,1.5,21.9,6,3.1,29.11,43.32,2023,2023-05-22,Kaotik,453.76950041148933
2023-05-22 15:30:00,2023,5,22,15,30,383,352,48,1.3,21.4,6,3.1,30.02,49.0,2023,2023-05-22,Kaotik,402.64704153182674
2023-05-22 16:00:00,2023,5,22,16,0,396,328,117,1.1,21.0,7,3.1,30.84,54.75,2023,2023-05-22,Kaotik,384.0815529538295
2023-05-22 16:30:00,2023,5,22,16,30,401,300,206,0.9,20.4,7,3.1,32.0,60.51,2023,2023-05-22,Kaotik,386.61574822603524
2023-05-22 17:00:00,2023,5,22,17,0,312,236,189,0.7,19.7,7,4.6,36.9,66.24,2023,2023-05-22,Kaotik,311.9380096089211
2023-05-22 17:30:00,2023,5,22,17,30,227,134,299,0.6,18.4,7,4.6,40.0,71.91,2023,2023-05-22,Kaotik,209.99778216905978
2023-05-22 18:00:00,2023,5,22,18,0,118,94,112,0.4,17.1,9,7.7,54.08,77.48,2023,2023-05-22,Kaotik,124.48408747405863
2023-05-22 18:30:00,2023,5,22,18,30,52,51,11,0.3,15.9,9,7.7,58.35,82.9,2023,2023-05-22,Kaotik,60.255125430555104
2023-05-22 19:00:00,2023,5,22,19,0,11,10,33,0.3,14.7,7,6.5,57.9,88.06,2023,2023-05-22,Kaotik,17.937437090487016
2023-05-23 05:00:00,2023,5,23,5,0,22,18,75,2.5,10.7,0,6.2,73.67,87.18,2023,2023-05-23,Kaotik,26.84552321016728
2023-05-23 05:30:00,2023,5,23,5,30,84,53,218,2.9,12.0,0,6.2,67.61,81.95,2023,2023-05-23,Kaotik,91.25551932430963
2023-05-23 06:00:00,2023,5,23,6,0,169,88,347,3.3,13.3,0,6.6,63.91,76.5,2023,2023-05-23,Kaotik,165.42790793664946
2023-05-23 06:30:00,2023,5,23,6,30,263,116,448,3.1,14.9,0,6.6,57.63,70.91,2023,2023-05-23,Kaotik,257.9894659402929
2023-05-23 07:00:00,2023,5,23,7,0,361,139,529,2.9,16.6,0,6.3,50.6,65.22,2023,2023-05-23,Kaotik,358.822494893093
2023-05-23 07:30:00,2023,5,23,7,30,459,157,595,2.8,17.9,0,6.3,46.62,59.48,2023,2023-05-23,Kaotik,456.90036938081863
2023-05-23 08:00:00,2023,5,23,8,0,555,170,650,2.7,19.2,0,5.9,41.82,53.71,2023,2023-05-23,Kaotik,556.8338902421337
2023-05-23 08:30:00,2023,5,23,8,30,647,178,700,2.6,19.9,0,5.9,40.05,47.97,2023,2023-05-23,Kaotik,650.3652420107031
2023-05-23 09:00:00,2023,5,23,9,0,731,181,744,2.5,20.6,0,5.9,38.35,42.3,2023,2023-05-23,Kaotik,733.2206793975233
2023-05-23 09:30:00,2023,5,23,9,30,806,186,774,2.4,21.0,0,5.9,37.42,36.78,2023,2023-05-23,Kaotik,801.0377843465614
2023-05-23 10:00:00,2023,5,23,10,0,868,185,801,2.3,21.5,0,5.8,36.11,31.52,2023,2023-05-23,Kaotik,863.2440419308866
2023-05-23 10:30:00,2023,5,23,10,30,913,196,803,2.2,21.8,0,5.8,35.45,26.73,2023,2023-05-23,Kaotik,916.7421542421894
2023-05-23 11:00:00,2023,5,23,11,0,945,209,798,2.1,22.2,0,5.7,34.37,22.71,2023,2023-05-23,Kaotik,950.9850686286599
2023-05-23 11:30:00,2023,5,23,11,30,967,209,807,2.0,22.5,0,5.7,33.75,19.97,2023,2023-05-23,Kaotik,965.5666276815565
2023-05-23 12:00:00,2023,5,23,12,0,974,208,811,1.9,22.7,0,5.6,33.03,19.08,2023,2023-05-23,Kaotik,971.5881119586039
2023-05-23 12:30:00,2023,5,23,12,30,966,205,811,1.8,22.9,0,5.6,32.63,20.3,2023,2023-05-23,Kaotik,966.8571403162516
2023-05-23 13:00:00,2023,5,23,13,0,944,202,808,1.7,23.0,0,5.4,31.95,23.28,2023,2023-05-23,Kaotik,943.5348390315648
2023-05-23 13:30:00,2023,5,23,13,30,903,204,788,1.6,23.0,0,5.4,31.95,27.45,2023,2023-05-23,Kaotik,902.661793535906
2023-05-23 14:00:00,2023,5,23,14,0,847,205,760,1.5,22.9,0,5.1,31.5,32.34,2023,2023-05-23,Kaotik,849.6333870547335
2023-05-23 14:30:00,2023,5,23,14,30,785,200,739,1.4,22.7,0,5.1,31.88,37.64,2023,2023-05-23,Kaotik,783.2969551686726
2023-05-23 15:00:00,2023,5,23,15,0,697,242,624,1.3,22.5,0,4.8,31.67,43.19,2023,2023-05-23,Kaotik,695.8125019125773
2023-05-23 15:30:00,2023,5,23,15,30,586,312,417,1.2,22.1,7,4.8,32.45,48.88,2023,2023-05-23,Kaotik,587.2781846443931
2023-05-23 16:00:00,2023,5,23,16,0,504,303,348,1.1,21.8,7,4.7,32.72,54.62,2023,2023-05-23,Kaotik,495.92359655833235
2023-05-23 16:30:00,2023,5,23,16,30,365,248,237,1.0,21.3,7,4.7,33.73,60.38,2023,2023-05-23,Kaotik,371.28341060337203
2023-05-23 17:00:00,2023,5,23,17,0,266,201,160,0.9,20.8,7,5.5,36.87,66.11,2023,2023-05-23,Kaotik,271.7269172533323
2023-05-23 17:30:00,2023,5,23,17,30,190,168,69,0.8,19.6,7,5.5,39.7,71.78,2023,2023-05-23,Kaotik,185.21703109391552
2023-05-23 18:00:00,2023,5,23,18,0,110,84,117,0.7,18.4,7,8.8,53.42,77.35,2023,2023-05-23,Kaotik,112.4010960095538
2023-05-23 18:30:00,2023,5,23,18,30,70,50,155,0.9,17.1,3,8.8,58.03,82.77,2023,2023-05-23,Kaotik,60.54551587943469
2023-05-23 19:00:00,2023,5,23,19,0,14,12,54,1.0,15.8,0,7.2,56.75,87.93,2023,2023-05-23,Kaotik,20.273346327247367
2023-05-24 05:00:00,2023,5,24,5,0,19,19,0,2.1,10.4,3,5.8,72.98,87.07,2023,2023-05-24,Kapali,43.666666666666664
2023-05-24 05:30:00,2023,5,24,5,30,50,50,1,2.3,11.6,5,5.8,67.41,81.85,2023,2023-05-24,Kapali,65.5
2023-05-24 06:00:00,2023,5,24,6,0,62,62,2,2.6,12.8,5,6.7,66.36,76.4,2023,2023-05-24,Kapali,93.6
2023-05-24 06:30:00,2023,5,24,6,30,131,126,14,2.2,14.0,8,6.7,61.38,70.81,2023,2023-05-24,Kapali,129.8
2023-05-24 07:00:00,2023,5,24,7,0,206,190,38,1.9,15.2,7,7.0,57.91,65.13,2023,2023-05-24,Kapali,203.2
2023-05-24 07:30:00,2023,5,24,7,30,200,190,20,1.3,16.2,7,7.0,54.33,59.39,2023,2023-05-24,Kapali,288.6
2023-05-24 08:00:00,2023,5,24,8,0,417,319,166,0.7,17.2,7,6.4,49.07,53.62,2023,2023-05-24,Kapali,355.4
2023-05-24 08:30:00,2023,5,24,8,30,489,379,164,0.9,17.7,7,6.4,47.55,47.88,2023,2023-05-24,Kapali,407.0
2023-05-24 09:00:00,2023,5,24,9,0,465,392,99,1.1,18.2,7,6.3,45.76,42.2,2023,2023-05-24,Kapali,460.2
2023-05-24 09:30:00,2023,5,24,9,30,464,409,69,1.4,18.3,6,6.3,45.48,36.67,2023,2023-05-24,Kapali,433.6
2023-05-24 10:00:00,2023,5,24,10,0,466,420,54,1.7,18.5,6,6.5,45.46,31.41,2023,2023-05-24,Kapali,393.8
2023-05-24 10:30:00,2023,5,24,10,30,284,279,6,2.0,18.4,6,6.5,45.74,26.6,2023,2023-05-24,Kapali,413.2
2023-05-24 11:00:00,2023,5,24,11,0,290,284,6,2.2,18.3,6,6.7,46.7,22.56,2023,2023-05-24,Kapali,425.2
2023-05-24 11:30:00,2023,5,24,11,30,562,476,91,2.4,18.2,6,6.7,47.0,19.8,2023,2023-05-24,Kapali,396.6
2023-05-24 12:00:00,2023,5,24,12,0,524,469,58,2.5,18.1,6,6.8,47.58,18.9,2023,2023-05-24,Kapali,356.0
2023-05-24 12:30:00,2023,5,24,12,30,323,300,24,2.6,18.1,9,6.8,47.58,20.11,2023,2023-05-24,Kapali,310.6
2023-05-24 13:00:00,2023,5,24,13,0,81,81,0,2.7,18.2,9,6.7,47.04,23.11,2023,2023-05-24,Kapali,223.0
2023-05-24 13:30:00,2023,5,24,13,30,63,63,0,2.7,18.3,9,6.7,46.74,27.3,2023,2023-05-24,Kapali,157.0
2023-05-24 14:00:00,2023,5,24,14,0,124,124,0,2.7,18.5,9,6.6,45.67,32.2,2023,2023-05-24,Kapali,126.4
2023-05-24 14:30:00,2023,5,24,14,30,194,192,2,2.4,18.5,9,6.6,45.67,37.51,2023,2023-05-24,Kapali,146.4
2023-05-24 15:00:00,2023,5,24,15,0,170,169,2,2.2,18.6,9,6.6,45.37,43.07,2023,2023-05-24,Kapali,187.8
2023-05-24 15:30:00,2023,5,24,15,30,181,179,3,1.7,18.4,9,6.6,45.94,48.75,2023,2023-05-24,Kapali,228.2
2023-05-24 16:00:00,2023,5,24,16,0,270,244,44,1.3,18.3,9,6.7,46.62,54.5,2023,2023-05-24,Kapali,245.8
2023-05-24 16:30:00,2023,5,24,16,30,326,246,162,1.0,17.8,6,6.7,48.1,60.26,2023,2023-05-24,Kapali,249.0
2023-05-24 17:00:00,2023,5,24,17,0,282,206,188,0.7,17.3,7,7.4,52.17,65.99,2023,2023-05-24,Kapali,225.6
2023-05-24 17:30:00,2023,5,24,17,30,186,141,143,0.6,16.4,7,7.4,55.23,71.65,2023,2023-05-24,Kapali,179.6
2023-05-24 18:00:00,2023,5,24,18,0,64,62,8,0.6,15.4,6,9.5,67.97,77.22,2023,2023-05-24,Kapali,116.4
